INPUT_TABLE,,,,,,
Variable ID,,,,,,
StubTranTechCost,,,,,,
,,,,,,
region,supplysector,tranSubsector,stub-technology,year,minicam.non.energy.input,input-cost
VT,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2040,IRA_30D_EV_tax-credit_medium,0
WA,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2040,IRA_30D_EV_tax-credit_medium,0
WI,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2040,IRA_30D_EV_tax-credit_medium,0
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2040,IRA_30D_EV_tax-credit_medium,0
WY,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2040,IRA_30D_EV_tax-credit_medium,0
AK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
AL,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
AR,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
AZ,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
CA,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
CO,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
CT,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
DC,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
DE,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
FL,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
GA,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
HI,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
IA,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
ID,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
IL,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
IN,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
KS,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
KY,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
LA,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
MA,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
MD,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
ME,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
MI,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
MN,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
MO,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
MS,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
MT,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
NC,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
ND,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
NE,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
NJ,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
NM,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
NV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
NY,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
OH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
OK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
OR,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
PA,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
RI,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
SC,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
SD,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
TN,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
TX,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
UT,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
VA,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
VT,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
WA,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
WI,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
WY,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2040,IRA_30D_EV_tax-credit_medium,0
AK,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
AL,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
AR,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
AZ,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
CA,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
CO,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
CT,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
DC,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
DE,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
FL,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
GA,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
HI,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
IA,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
ID,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
IL,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
IN,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
KS,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
KY,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
LA,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
MA,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
MD,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
ME,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
MI,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
MN,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
MO,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
MS,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
MT,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
NC,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
ND,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
NE,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
NH,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
NJ,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
NM,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
NV,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
NY,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
OH,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
OK,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
OR,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
PA,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
RI,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
SC,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
SD,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
TN,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
TX,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
UT,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
VA,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
VT,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
WA,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
WI,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
WV,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
WY,trn_pass_road_LDV_4W,Car,BEV,2045,IRA_30D_EV_tax-credit_medium,0
AK,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
AL,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
AR,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
AZ,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
CA,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
CO,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
CT,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
DC,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
DE,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
FL,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
GA,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
HI,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
IA,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
ID,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
IL,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
IN,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
KS,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
KY,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
LA,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
MA,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
MD,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
ME,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
MI,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
MN,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
MO,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
MS,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
MT,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
NC,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
ND,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
NE,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
NH,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
NJ,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
NM,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
NV,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
NY,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
OH,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
OK,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
OR,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
PA,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
RI,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
SC,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
SD,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
TN,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
TX,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
UT,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
VA,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
VT,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
WA,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
WI,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
WV,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
WY,trn_pass_road_LDV_4W,Car,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
AK,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
AL,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
AR,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
AZ,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
CA,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
CO,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
CT,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
DC,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
DE,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
FL,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
GA,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
HI,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
IA,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
ID,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
IL,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
IN,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
KS,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
KY,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
LA,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
MA,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
MD,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
ME,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
MI,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
MN,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
MO,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
MS,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
MT,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
NC,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
ND,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
NE,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
NH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
NJ,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
NM,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
NV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
NY,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
OH,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
OK,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
OR,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
PA,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
RI,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
SC,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
SD,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
TN,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
TX,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
UT,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
VA,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
VT,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
WA,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
WI,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
WV,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
WY,trn_pass_road_LDV_4W,Large Car and Truck,BEV,2045,IRA_30D_EV_tax-credit_medium,0
AK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
AL,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
AR,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
AZ,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
CA,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
CO,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
CT,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
DC,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
DE,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
FL,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
GA,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
HI,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
IA,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
ID,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
IL,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
IN,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
KS,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
KY,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
LA,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
MA,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
MD,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
ME,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
MI,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
MN,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
MO,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
MS,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
MT,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
NC,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
ND,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
NE,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
NH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
NJ,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
NM,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
NV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
NY,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
OH,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
OK,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
OR,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
PA,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
RI,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
SC,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
SD,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
TN,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
TX,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
UT,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
VA,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
VT,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
WA,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
WI,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
WV,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
WY,trn_pass_road_LDV_4W,Large Car and Truck,FCEV,2045,IRA_30D_EV_tax-credit_medium,0
AK,trn_pass_road_LDV_4W,Car,BEV,2050,IRA_30D_EV_tax-credit_medium,0
